"assetId","legacyPath","dataBusinessRole","comparison","trackedCurrentCandidates","legacySha256","reason","evidenceLevel","semanticEquivalence","runtimeEquivalence","ownerSor","treatment"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_cdft_asymptotic.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_cdft_asymptotic.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_cephes_intp_cast.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_cephes_intp_cast.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_cosine_distr.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_cosine_distr.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_cython_abi.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_cython_abi.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_cython_special.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_cython_special.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_data.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_data.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_dd.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_dd.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_digamma.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_digamma.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_ellip_harm.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_ellip_harm.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_erfinv.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_erfinv.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_exponential_integrals.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_exponential_integrals.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_extending.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_extending.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_faddeeva.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_faddeeva.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_gamma.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_gamma.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_gammainc.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_gammainc.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_gen_harmonic.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_gen_harmonic.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_hyp2f1.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_hyp2f1.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_hypergeometric.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_hypergeometric.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_iv_ratio.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_iv_ratio.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_kolmogorov.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_kolmogorov.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_lambertw.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_lambertw.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_legendre.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_legendre.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_log1mexp.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_log1mexp.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_loggamma.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_loggamma.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_logit.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_logit.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_logsumexp.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_logsumexp.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_mpmath.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_mpmath.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_nan_inputs.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_nan_inputs.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_ndtr.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_ndtr.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_ndtri_exp.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_ndtri_exp.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_orthogonal.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_orthogonal.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_orthogonal_eval.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_orthogonal_eval.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_owens_t.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_owens_t.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_pcf.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_pcf.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_pdtr.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_pdtr.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_powm1.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_powm1.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_precompute_expn_asy.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_precompute_expn_asy.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_precompute_gammainc.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_precompute_gammainc.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_precompute_utils.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_precompute_utils.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_round.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_round.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_sf_error.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_sf_error.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_sici.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_sici.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_specfun.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_specfun.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_spence.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_spence.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_spfun_stats.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_spfun_stats.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_spherical_bessel.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_spherical_bessel.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_sph_harm.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_sph_harm.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_support_alternative_backends.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_support_alternative_backends.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_trig.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_trig.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_ufunc_infra.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_ufunc_infra.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_ufunc_signatures.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_ufunc_signatures.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_wrightomega.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_wrightomega.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_wright_bessel.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_wright_bessel.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\test_zeta.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\test_zeta.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\tests\__pycache__\__init__.cpython-314.pyc",".venv\Lib\site-packages\scipy\special\tests\__pycache__\__init__.cpython-314.pyc","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
"LEGACY-PRIMARY:.venv\Lib\site-packages\scipy\special\_precompute\cosine_cdf.py",".venv\Lib\site-packages\scipy\special\_precompute\cosine_cdf.py","NO_DATA_BUSINESS_ROLE_PROVEN","NOT_ELIGIBLE_GROUPED_OR_NON_BUSINESS","","","Not eligible for business/data comparison.","TRACKED_BASELINE_COMPARISON_EVIDENCE","NOT_PROVEN","NOT_PROVEN","NOT_STARTED","UNKNOWN"
